product_id,current_stock,reorder_level,last_updated
3813,120,65,2025-12-20 07:23:56.708186
3814,134,50,2025-12-20 07:23:56.708186
3815,117,78,2025-12-20 07:23:56.708186
3816,13,43,2025-12-20 07:23:56.708186
3817,115,79,2025-12-20 07:23:56.708186
3818,159,23,2025-12-20 07:23:56.708186
3819,247,66,2025-12-20 07:23:56.708186
3820,58,79,2025-12-20 07:23:56.708186
3821,114,59,2025-12-20 07:23:56.708186
3822,140,60,2025-12-20 07:23:56.708186
3823,397,44,2025-12-20 07:23:56.708186
3824,369,69,2025-12-20 07:23:56.708186
3825,260,51,2025-12-20 07:23:56.708186
3826,256,39,2025-12-20 07:23:56.708186
3827,90,62,2025-12-20 07:23:56.708186
3828,261,68,2025-12-20 07:23:56.708186
3829,350,54,2025-12-20 07:23:56.708186
3830,89,26,2025-12-20 07:23:56.708186
3831,44,38,2025-12-20 07:23:56.708186
3832,234,22,2025-12-20 07:23:56.708186
3833,7,32,2025-12-20 07:23:56.708186
3834,211,23,2025-12-20 07:23:56.708186
3835,63,47,2025-12-20 07:23:56.708186
3836,66,56,2025-12-20 07:23:56.708186
3837,225,70,2025-12-20 07:23:56.708186
3838,49,74,2025-12-20 07:23:56.708186
3839,15,69,2025-12-20 07:23:56.708186
3840,390,27,2025-12-20 07:23:56.708186
3841,397,37,2025-12-20 07:23:56.708186
3842,132,70,2025-12-20 07:23:56.708186
3843,352,55,2025-12-20 07:23:56.708186
3844,319,69,2025-12-20 07:23:56.708186
3845,112,79,2025-12-20 07:23:56.708186
3846,229,77,2025-12-20 07:23:56.708186
3847,361,37,2025-12-20 07:23:56.708186
3848,51,78,2025-12-20 07:23:56.708186
3849,136,70,2025-12-20 07:23:56.708186
3850,159,21,2025-12-20 07:23:56.708186
3851,34,61,2025-12-20 07:23:56.708186
3852,162,67,2025-12-20 07:23:56.708186
3853,195,76,2025-12-20 07:23:56.708186
3854,70,49,2025-12-20 07:23:56.708186
3855,57,23,2025-12-20 07:23:56.708186
3856,265,55,2025-12-20 07:23:56.708186
3857,289,40,2025-12-20 07:23:56.708186
3858,314,33,2025-12-20 07:23:56.708186
3859,185,39,2025-12-20 07:23:56.708186
3860,140,46,2025-12-20 07:23:56.708186
3861,88,20,2025-12-20 07:23:56.708186
3862,126,42,2025-12-20 07:23:56.708186
3863,332,25,2025-12-20 07:23:56.708186
3864,114,55,2025-12-20 07:23:56.708186
3865,27,53,2025-12-20 07:23:56.708186
3866,210,29,2025-12-20 07:23:56.708186
3867,182,39,2025-12-20 07:23:56.708186
3868,59,68,2025-12-20 07:23:56.708186
3869,130,42,2025-12-20 07:23:56.708186
3870,232,41,2025-12-20 07:23:56.708186
3871,145,55,2025-12-20 07:23:56.708186
3872,240,68,2025-12-20 07:23:56.708186
3873,337,32,2025-12-20 07:23:56.708186
3874,184,79,2025-12-20 07:23:56.708186
3875,281,33,2025-12-20 07:23:56.708186
3876,395,34,2025-12-20 07:23:56.708186
3877,153,65,2025-12-20 07:23:56.708186
3878,28,46,2025-12-20 07:23:56.708186
3879,338,47,2025-12-20 07:23:56.708186
3880,44,66,2025-12-20 07:23:56.708186
3881,117,45,2025-12-20 07:23:56.708186
3882,339,45,2025-12-20 07:23:56.708186
3883,8,70,2025-12-20 07:23:56.708186
3884,369,79,2025-12-20 07:23:56.708186
3885,282,70,2025-12-20 07:23:56.708186
3886,345,56,2025-12-20 07:23:56.708186
3887,388,72,2025-12-20 07:23:56.708186
3888,364,44,2025-12-20 07:23:56.708186
3889,38,22,2025-12-20 07:23:56.708186
3890,108,64,2025-12-20 07:23:56.708186
3891,254,61,2025-12-20 07:23:56.708186
3892,40,77,2025-12-20 07:23:56.708186
3893,107,51,2025-12-20 07:23:56.708186
3894,177,76,2025-12-20 07:23:56.708186
3895,51,36,2025-12-20 07:23:56.708186
3896,31,73,2025-12-20 07:23:56.708186
3897,249,32,2025-12-20 07:23:56.708186
3898,71,73,2025-12-20 07:23:56.708186
3899,395,64,2025-12-20 07:23:56.708186
3900,308,66,2025-12-20 07:23:56.708186
3901,102,75,2025-12-20 07:23:56.708186
3902,98,36,2025-12-20 07:23:56.708186
3903,148,71,2025-12-20 07:23:56.708186
3904,251,32,2025-12-20 07:23:56.708186
3905,297,64,2025-12-20 07:23:56.708186
3906,119,58,2025-12-20 07:23:56.708186
3907,308,39,2025-12-20 07:23:56.708186
3908,289,79,2025-12-20 07:23:56.708186
3909,5,34,2025-12-20 07:23:56.708186
3910,270,67,2025-12-20 07:23:56.708186
3911,282,60,2025-12-20 07:23:56.708186
3912,274,54,2025-12-20 07:23:56.708186
3913,157,26,2025-12-20 07:23:56.708186
3914,17,63,2025-12-20 07:23:56.708186
3915,368,49,2025-12-20 07:23:56.708186
3916,8,70,2025-12-20 07:23:56.708186
3917,301,47,2025-12-20 07:23:56.708186
3918,366,57,2025-12-20 07:23:56.708186
3919,50,62,2025-12-20 07:23:56.708186
3920,347,58,2025-12-20 07:23:56.708186
3921,283,62,2025-12-20 07:23:56.708186
3922,86,27,2025-12-20 07:23:56.708186
3923,240,61,2025-12-20 07:23:56.708186
3924,348,46,2025-12-20 07:23:56.708186
3925,244,23,2025-12-20 07:23:56.708186
3926,70,31,2025-12-20 07:23:56.708186
3927,23,77,2025-12-20 07:23:56.708186
3928,240,55,2025-12-20 07:23:56.708186
3929,361,77,2025-12-20 07:23:56.708186
3930,276,37,2025-12-20 07:23:56.708186
3931,22,60,2025-12-20 07:23:56.708186
3932,360,56,2025-12-20 07:23:56.708186
3933,155,70,2025-12-20 07:23:56.708186
3934,252,22,2025-12-20 07:23:56.708186
3935,163,57,2025-12-20 07:23:56.708186
3936,289,40,2025-12-20 07:23:56.708186
3937,185,66,2025-12-20 07:23:56.708186
3938,238,31,2025-12-20 07:23:56.708186
3939,92,22,2025-12-20 07:23:56.708186
3940,188,44,2025-12-20 07:23:56.708186
3941,248,61,2025-12-20 07:23:56.708186
3942,37,31,2025-12-20 07:23:56.708186
3943,230,53,2025-12-20 07:23:56.708186
3944,393,22,2025-12-20 07:23:56.708186
3945,27,74,2025-12-20 07:23:56.708186
3946,285,45,2025-12-20 07:23:56.708186
3947,169,57,2025-12-20 07:23:56.708186
3948,25,43,2025-12-20 07:23:56.708186
3949,119,77,2025-12-20 07:23:56.708186
3950,63,21,2025-12-20 07:23:56.708186
3951,352,48,2025-12-20 07:23:56.708186
3952,59,52,2025-12-20 07:23:56.708186
3953,2,34,2025-12-20 07:23:56.708186
3954,1,36,2025-12-20 07:23:56.708186
3955,82,51,2025-12-20 07:23:56.708186
3956,335,49,2025-12-20 07:23:56.708186
3957,122,57,2025-12-20 07:23:56.708186
3958,348,37,2025-12-20 07:23:56.708186
3959,288,22,2025-12-20 07:23:56.708186
3960,149,52,2025-12-20 07:23:56.708186
3961,120,35,2025-12-20 07:23:56.708186
3962,350,60,2025-12-20 07:23:56.708186
3963,60,62,2025-12-20 07:23:56.708186
3964,180,52,2025-12-20 07:23:56.708186
3965,5,67,2025-12-20 07:23:56.708186
3966,11,76,2025-12-20 07:23:56.708186
3967,54,62,2025-12-20 07:23:56.708186
3968,209,69,2025-12-20 07:23:56.708186
3969,183,66,2025-12-20 07:23:56.708186
3970,273,39,2025-12-20 07:23:56.708186
3971,140,60,2025-12-20 07:23:56.708186
3972,371,75,2025-12-20 07:23:56.708186
3973,79,37,2025-12-20 07:23:56.708186
3974,196,45,2025-12-20 07:23:56.708186
3975,193,50,2025-12-20 07:23:56.708186
3976,324,32,2025-12-20 07:23:56.708186
3977,174,71,2025-12-20 07:23:56.708186
3978,123,56,2025-12-20 07:23:56.708186
3979,96,67,2025-12-20 07:23:56.708186
3980,34,66,2025-12-20 07:23:56.708186
3981,229,67,2025-12-20 07:23:56.708186
3982,357,59,2025-12-20 07:23:56.708186
3983,304,41,2025-12-20 07:23:56.708186
3984,5,77,2025-12-20 07:23:56.708186
3985,108,47,2025-12-20 07:23:56.708186
3986,395,68,2025-12-20 07:23:56.708186
3987,377,21,2025-12-20 07:23:56.708186
3988,24,20,2025-12-20 07:23:56.708186
3989,362,35,2025-12-20 07:23:56.708186
3990,124,41,2025-12-20 07:23:56.708186
3991,203,61,2025-12-20 07:23:56.708186
3992,212,40,2025-12-20 07:23:56.708186
3993,52,72,2025-12-20 07:23:56.708186
3994,362,71,2025-12-20 07:23:56.708186
3995,74,51,2025-12-20 07:23:56.708186
3996,248,71,2025-12-20 07:23:56.708186
3997,83,70,2025-12-20 07:23:56.708186
3998,196,32,2025-12-20 07:23:56.708186
3999,273,40,2025-12-20 07:23:56.708186
4000,362,58,2025-12-20 07:23:56.708186
4001,360,73,2025-12-20 07:23:56.708186
4002,111,61,2025-12-20 07:23:56.708186
4003,201,26,2025-12-20 07:23:56.708186
4004,245,37,2025-12-20 07:23:56.708186
4005,182,49,2025-12-20 07:23:56.708186
4006,58,41,2025-12-20 07:23:56.708186
4007,150,74,2025-12-20 07:23:56.708186
4008,319,33,2025-12-20 07:23:56.708186
4009,245,39,2025-12-20 07:23:56.708186
4010,179,43,2025-12-20 07:23:56.708186
4011,78,73,2025-12-20 07:23:56.708186
4012,271,46,2025-12-20 07:23:56.708186
4013,105,63,2025-12-20 07:23:56.708186
4014,392,20,2025-12-20 07:23:56.708186
4015,26,47,2025-12-20 07:23:56.708186
4016,78,66,2025-12-20 07:23:56.708186
4017,68,33,2025-12-20 07:23:56.708186
4018,110,21,2025-12-20 07:23:56.708186
4019,307,74,2025-12-20 07:23:56.708186
4020,97,28,2025-12-20 07:23:56.708186
4021,388,37,2025-12-20 07:23:56.708186
4022,130,45,2025-12-20 07:23:56.708186
4023,191,31,2025-12-20 07:23:56.708186
4024,31,71,2025-12-20 07:23:56.708186
4025,65,23,2025-12-20 07:23:56.708186
4026,66,31,2025-12-20 07:23:56.708186
4027,160,33,2025-12-20 07:23:56.708186
4028,293,37,2025-12-20 07:23:56.708186
4029,315,66,2025-12-20 07:23:56.708186
4030,310,54,2025-12-20 07:23:56.708186
4031,90,49,2025-12-20 07:23:56.708186
4032,356,77,2025-12-20 07:23:56.708186
4033,327,69,2025-12-20 07:23:56.708186
4034,54,53,2025-12-20 07:23:56.708186
4035,242,45,2025-12-20 07:23:56.708186
4036,35,63,2025-12-20 07:23:56.708186
4037,118,36,2025-12-20 07:23:56.708186
4038,221,66,2025-12-20 07:23:56.708186
4039,88,51,2025-12-20 07:23:56.708186
4040,300,70,2025-12-20 07:23:56.708186
4041,359,66,2025-12-20 07:23:56.708186
4042,349,63,2025-12-20 07:23:56.708186
4043,170,72,2025-12-20 07:23:56.708186
4044,19,45,2025-12-20 07:23:56.708186
4045,320,31,2025-12-20 07:23:56.708186
4046,248,79,2025-12-20 07:23:56.708186
4047,204,36,2025-12-20 07:23:56.708186
4048,6,47,2025-12-20 07:23:56.708186
4049,43,79,2025-12-20 07:23:56.708186
4050,37,78,2025-12-20 07:23:56.708186
4051,45,56,2025-12-20 07:23:56.708186
4052,240,21,2025-12-20 07:23:56.708186
4053,397,72,2025-12-20 07:23:56.708186
4054,153,30,2025-12-20 07:23:56.708186
4055,385,32,2025-12-20 07:23:56.708186
4056,361,38,2025-12-20 07:23:56.708186
4057,4,48,2025-12-20 07:23:56.708186
4058,264,65,2025-12-20 07:23:56.708186
4059,53,64,2025-12-20 07:23:56.708186
4060,317,20,2025-12-20 07:23:56.708186
4061,7,44,2025-12-20 07:23:56.708186
4062,77,77,2025-12-20 07:23:56.708186
4063,158,65,2025-12-20 07:23:56.708186
4064,354,37,2025-12-20 07:23:56.708186
4065,11,45,2025-12-20 07:23:56.708186
4066,120,29,2025-12-20 07:23:56.708186
4067,219,35,2025-12-20 07:23:56.708186
4068,373,44,2025-12-20 07:23:56.708186
4069,314,35,2025-12-20 07:23:56.708186
4070,301,66,2025-12-20 07:23:56.708186
4071,375,75,2025-12-20 07:23:56.708186
4072,247,32,2025-12-20 07:23:56.708186
4073,126,32,2025-12-20 07:23:56.708186
4074,198,35,2025-12-20 07:23:56.708186
4075,237,43,2025-12-20 07:23:56.708186
4076,287,50,2025-12-20 07:23:56.708186
4077,8,74,2025-12-20 07:23:56.708186
4078,255,59,2025-12-20 07:23:56.708186
4079,379,28,2025-12-20 07:23:56.708186
4080,317,55,2025-12-20 07:23:56.708186
4081,110,66,2025-12-20 07:23:56.708186
4082,108,55,2025-12-20 07:23:56.708186
4083,302,20,2025-12-20 07:23:56.708186
4084,269,76,2025-12-20 07:23:56.708186
4085,109,41,2025-12-20 07:23:56.708186
4086,217,40,2025-12-20 07:23:56.708186
4087,199,33,2025-12-20 07:23:56.708186
4088,229,29,2025-12-20 07:23:56.708186
4089,261,34,2025-12-20 07:23:56.708186
4090,70,37,2025-12-20 07:23:56.708186
4091,118,53,2025-12-20 07:23:56.708186
4092,393,75,2025-12-20 07:23:56.708186
4093,99,34,2025-12-20 07:23:56.708186
4094,388,78,2025-12-20 07:23:56.708186
4095,133,66,2025-12-20 07:23:56.708186
4096,138,75,2025-12-20 07:23:56.708186
4097,233,67,2025-12-20 07:23:56.708186
4098,23,53,2025-12-20 07:23:56.708186
4099,96,33,2025-12-20 07:23:56.708186
4100,266,41,2025-12-20 07:23:56.708186
4101,196,21,2025-12-20 07:23:56.708186
4102,169,37,2025-12-20 07:23:56.708186
4103,335,35,2025-12-20 07:23:56.708186
4104,354,75,2025-12-20 07:23:56.708186
4105,83,27,2025-12-20 07:23:56.708186
4106,201,28,2025-12-20 07:23:56.708186
4107,185,37,2025-12-20 07:23:56.708186
4108,333,36,2025-12-20 07:23:56.708186
4109,248,70,2025-12-20 07:23:56.708186
4110,154,73,2025-12-20 07:23:56.708186
4111,305,64,2025-12-20 07:23:56.708186
4112,49,35,2025-12-20 07:23:56.708186
4113,201,41,2025-12-20 07:23:56.708186
4114,364,64,2025-12-20 07:23:56.708186
4115,62,77,2025-12-20 07:23:56.708186
4116,243,74,2025-12-20 07:23:56.708186
4117,223,36,2025-12-20 07:23:56.708186
4118,349,75,2025-12-20 07:23:56.708186
4119,16,57,2025-12-20 07:23:56.708186
4120,7,64,2025-12-20 07:23:56.708186
4121,307,46,2025-12-20 07:23:56.708186
4122,226,30,2025-12-20 07:23:56.708186
4123,105,38,2025-12-20 07:23:56.708186
4124,186,73,2025-12-20 07:23:56.708186
4125,142,75,2025-12-20 07:23:56.708186
4126,24,33,2025-12-20 07:23:56.708186
4127,374,73,2025-12-20 07:23:56.708186
4128,253,77,2025-12-20 07:23:56.708186
4129,197,46,2025-12-20 07:23:56.708186
4130,140,67,2025-12-20 07:23:56.708186
4131,13,27,2025-12-20 07:23:56.708186
4132,5,44,2025-12-20 07:23:56.708186
4133,89,64,2025-12-20 07:23:56.708186
4134,190,23,2025-12-20 07:23:56.708186
4135,355,35,2025-12-20 07:23:56.708186
4136,131,77,2025-12-20 07:23:56.708186
4137,311,27,2025-12-20 07:23:56.708186
4138,56,72,2025-12-20 07:23:56.708186
4139,58,54,2025-12-20 07:23:56.708186
4140,20,46,2025-12-20 07:23:56.708186
4141,187,59,2025-12-20 07:23:56.708186
4142,347,33,2025-12-20 07:23:56.708186
4143,358,64,2025-12-20 07:23:56.708186
4144,251,52,2025-12-20 07:23:56.708186
4145,201,63,2025-12-20 07:23:56.708186
4146,219,65,2025-12-20 07:23:56.708186
4147,18,78,2025-12-20 07:23:56.708186
4148,77,56,2025-12-20 07:23:56.708186
4149,311,30,2025-12-20 07:23:56.708186
4150,284,69,2025-12-20 07:23:56.708186
4151,341,78,2025-12-20 07:23:56.708186
4152,264,24,2025-12-20 07:23:56.708186
4153,115,26,2025-12-20 07:23:56.708186
4154,118,48,2025-12-20 07:23:56.708186
4155,372,54,2025-12-20 07:23:56.708186
4156,328,51,2025-12-20 07:23:56.708186
4157,275,22,2025-12-20 07:23:56.708186
4158,346,51,2025-12-20 07:23:56.708186
4159,90,34,2025-12-20 07:23:56.708186
4160,190,55,2025-12-20 07:23:56.708186
4161,377,64,2025-12-20 07:23:56.708186
4162,308,65,2025-12-20 07:23:56.708186
4163,341,74,2025-12-20 07:23:56.708186
4164,91,59,2025-12-20 07:23:56.708186
4165,365,30,2025-12-20 07:23:56.708186
4166,377,61,2025-12-20 07:23:56.708186
4167,348,63,2025-12-20 07:23:56.708186
4168,179,48,2025-12-20 07:23:56.708186
4169,51,44,2025-12-20 07:23:56.708186
4170,370,73,2025-12-20 07:23:56.708186
4171,288,53,2025-12-20 07:23:56.708186
4172,78,57,2025-12-20 07:23:56.708186
4173,254,50,2025-12-20 07:23:56.708186
4174,71,28,2025-12-20 07:23:56.708186
4175,214,25,2025-12-20 07:23:56.708186
4176,395,38,2025-12-20 07:23:56.708186
4177,279,64,2025-12-20 07:23:56.708186
4178,274,63,2025-12-20 07:23:56.708186
4179,266,57,2025-12-20 07:23:56.708186
4180,296,20,2025-12-20 07:23:56.708186
4181,209,35,2025-12-20 07:23:56.708186
4182,26,74,2025-12-20 07:23:56.708186
4183,159,38,2025-12-20 07:23:56.708186
4184,284,46,2025-12-20 07:23:56.708186
4185,251,31,2025-12-20 07:23:56.708186
4186,231,23,2025-12-20 07:23:56.708186
4187,363,23,2025-12-20 07:23:56.708186
4188,279,38,2025-12-20 07:23:56.708186
4189,24,27,2025-12-20 07:23:56.708186
4190,127,36,2025-12-20 07:23:56.708186
4191,209,34,2025-12-20 07:23:56.708186
4192,114,67,2025-12-20 07:23:56.708186
4193,149,42,2025-12-20 07:23:56.708186
4194,183,46,2025-12-20 07:23:56.708186
4195,316,78,2025-12-20 07:23:56.708186
4196,365,63,2025-12-20 07:23:56.708186
4197,344,79,2025-12-20 07:23:56.708186
4198,6,52,2025-12-20 07:23:56.708186
4199,192,53,2025-12-20 07:23:56.708186
4200,120,53,2025-12-20 07:23:56.708186
4201,124,49,2025-12-20 07:23:56.708186
4202,126,67,2025-12-20 07:23:56.708186
4203,20,59,2025-12-20 07:23:56.708186
4204,232,74,2025-12-20 07:23:56.708186
4205,183,40,2025-12-20 07:23:56.708186
4206,382,25,2025-12-20 07:23:56.708186
4207,171,22,2025-12-20 07:23:56.708186
4208,233,24,2025-12-20 07:23:56.708186
4209,332,76,2025-12-20 07:23:56.708186
4210,333,30,2025-12-20 07:23:56.708186
4211,92,20,2025-12-20 07:23:56.708186
4212,215,32,2025-12-20 07:23:56.708186
4213,299,44,2025-12-20 07:23:56.708186
4214,216,59,2025-12-20 07:23:56.708186
4215,281,31,2025-12-20 07:23:56.708186
4216,286,47,2025-12-20 07:23:56.708186
4217,183,46,2025-12-20 07:23:56.708186
4218,13,23,2025-12-20 07:23:56.708186
4219,57,25,2025-12-20 07:23:56.708186
4220,268,77,2025-12-20 07:23:56.708186
4221,121,61,2025-12-20 07:23:56.708186
4222,114,29,2025-12-20 07:23:56.708186
4223,237,40,2025-12-20 07:23:56.708186
4224,241,66,2025-12-20 07:23:56.708186
4225,117,50,2025-12-20 07:23:56.708186
4226,331,33,2025-12-20 07:23:56.708186
4227,224,23,2025-12-20 07:23:56.708186
4228,295,54,2025-12-20 07:23:56.708186
4229,381,48,2025-12-20 07:23:56.708186
4230,272,46,2025-12-20 07:23:56.708186
4231,73,24,2025-12-20 07:23:56.708186
4232,287,28,2025-12-20 07:23:56.708186
4233,231,38,2025-12-20 07:23:56.708186
4234,344,49,2025-12-20 07:23:56.708186
4235,180,75,2025-12-20 07:23:56.708186
4236,92,31,2025-12-20 07:23:56.708186
4237,101,66,2025-12-20 07:23:56.708186
4238,271,45,2025-12-20 07:23:56.708186
4239,128,33,2025-12-20 07:23:56.708186
4240,275,21,2025-12-20 07:23:56.708186
4241,180,44,2025-12-20 07:23:56.708186
4242,258,55,2025-12-20 07:23:56.708186
4243,259,29,2025-12-20 07:23:56.708186
4244,298,25,2025-12-20 07:23:56.708186
4245,4,62,2025-12-20 07:23:56.708186
4246,103,75,2025-12-20 07:23:56.708186
4247,165,67,2025-12-20 07:23:56.708186
4248,33,77,2025-12-20 07:23:56.708186
4249,285,58,2025-12-20 07:23:56.708186
4250,131,64,2025-12-20 07:23:56.708186
4251,85,45,2025-12-20 07:23:56.708186
4252,70,70,2025-12-20 07:23:56.708186
4253,294,79,2025-12-20 07:23:56.708186
4254,259,57,2025-12-20 07:23:56.708186
4255,364,49,2025-12-20 07:23:56.708186
4256,90,79,2025-12-20 07:23:56.708186
4257,261,64,2025-12-20 07:23:56.708186
4258,116,40,2025-12-20 07:23:56.708186
4259,27,77,2025-12-20 07:23:56.708186
4260,91,34,2025-12-20 07:23:56.708186
4261,75,66,2025-12-20 07:23:56.708186
4262,27,74,2025-12-20 07:23:56.708186
4263,228,48,2025-12-20 07:23:56.708186
4264,155,49,2025-12-20 07:23:56.708186
4265,110,28,2025-12-20 07:23:56.708186
4266,214,28,2025-12-20 07:23:56.708186
4267,48,23,2025-12-20 07:23:56.708186
4268,79,24,2025-12-20 07:23:56.708186
4269,167,40,2025-12-20 07:23:56.708186
4270,199,56,2025-12-20 07:23:56.708186
4271,321,57,2025-12-20 07:23:56.708186
4272,69,70,2025-12-20 07:23:56.708186
4273,194,30,2025-12-20 07:23:56.708186
4274,397,32,2025-12-20 07:23:56.708186
4275,398,25,2025-12-20 07:23:56.708186
4276,88,50,2025-12-20 07:23:56.708186
4277,390,27,2025-12-20 07:23:56.708186
4278,27,23,2025-12-20 07:23:56.708186
4279,35,35,2025-12-20 07:23:56.708186
4280,154,57,2025-12-20 07:23:56.708186
4281,148,39,2025-12-20 07:23:56.708186
4282,198,26,2025-12-20 07:23:56.708186
4283,103,41,2025-12-20 07:23:56.708186
4284,91,59,2025-12-20 07:23:56.708186
4285,50,63,2025-12-20 07:23:56.708186
4286,75,75,2025-12-20 07:23:56.708186
4287,49,28,2025-12-20 07:23:56.708186
4288,292,77,2025-12-20 07:23:56.708186
4289,113,79,2025-12-20 07:23:56.708186
4290,10,38,2025-12-20 07:23:56.708186
4291,351,55,2025-12-20 07:23:56.708186
4292,275,58,2025-12-20 07:23:56.708186
4293,273,78,2025-12-20 07:23:56.708186
4294,232,26,2025-12-20 07:23:56.708186
4295,362,22,2025-12-20 07:23:56.708186
4296,245,53,2025-12-20 07:23:56.708186
4297,90,45,2025-12-20 07:23:56.708186
4298,208,42,2025-12-20 07:23:56.708186
4299,316,71,2025-12-20 07:23:56.708186
4300,73,33,2025-12-20 07:23:56.708186
4301,39,33,2025-12-20 07:23:56.708186
4302,153,32,2025-12-20 07:23:56.708186
4303,280,20,2025-12-20 07:23:56.708186
4304,114,21,2025-12-20 07:23:56.708186
4305,220,78,2025-12-20 07:23:56.708186
4306,318,42,2025-12-20 07:23:56.708186
4307,41,41,2025-12-20 07:23:56.708186
4308,94,40,2025-12-20 07:23:56.708186
4309,1,28,2025-12-20 07:23:56.708186
4310,277,32,2025-12-20 07:23:56.708186
4311,217,75,2025-12-20 07:23:56.708186
4312,46,53,2025-12-20 07:23:56.708186
4313,51,37,2025-12-20 07:23:56.708186
4314,203,67,2025-12-20 07:23:56.708186
4315,100,42,2025-12-20 07:23:56.708186
4316,36,28,2025-12-20 07:23:56.708186
4317,107,53,2025-12-20 07:23:56.708186
4318,156,79,2025-12-20 07:23:56.708186
4319,51,39,2025-12-20 07:23:56.708186
4320,291,38,2025-12-20 07:23:56.708186
4321,117,79,2025-12-20 07:23:56.708186
4322,356,35,2025-12-20 07:23:56.708186
4323,302,53,2025-12-20 07:23:56.708186
4324,247,25,2025-12-20 07:23:56.708186
4325,230,59,2025-12-20 07:23:56.708186
4326,232,60,2025-12-20 07:23:56.708186
4327,359,21,2025-12-20 07:23:56.708186
4328,183,48,2025-12-20 07:23:56.708186
4329,269,73,2025-12-20 07:23:56.708186
4330,392,23,2025-12-20 07:23:56.708186
4331,296,26,2025-12-20 07:23:56.708186
4332,387,23,2025-12-20 07:23:56.708186
4333,8,71,2025-12-20 07:23:56.708186
4334,127,46,2025-12-20 07:23:56.708186
4335,157,31,2025-12-20 07:23:56.708186
4336,362,66,2025-12-20 07:23:56.708186
4337,78,54,2025-12-20 07:23:56.708186
4338,73,21,2025-12-20 07:23:56.708186
4339,122,30,2025-12-20 07:23:56.708186
4340,274,54,2025-12-20 07:23:56.708186
4341,127,59,2025-12-20 07:23:56.708186
4342,112,48,2025-12-20 07:23:56.708186
4343,141,54,2025-12-20 07:23:56.708186
4344,318,38,2025-12-20 07:23:56.708186
4345,284,58,2025-12-20 07:23:56.708186
4346,61,49,2025-12-20 07:23:56.708186
4347,124,26,2025-12-20 07:23:56.708186
4348,320,73,2025-12-20 07:23:56.708186
4349,246,24,2025-12-20 07:23:56.708186
4350,173,36,2025-12-20 07:23:56.708186
4351,309,56,2025-12-20 07:23:56.708186
4352,62,47,2025-12-20 07:23:56.708186
4353,233,69,2025-12-20 07:23:56.708186
4354,344,55,2025-12-20 07:23:56.708186
4355,225,43,2025-12-20 07:23:56.708186
4356,235,38,2025-12-20 07:23:56.708186
4357,281,66,2025-12-20 07:23:56.708186
4358,149,65,2025-12-20 07:23:56.708186
4359,28,61,2025-12-20 07:23:56.708186
4360,315,71,2025-12-20 07:23:56.708186
4361,56,26,2025-12-20 07:23:56.708186
4362,12,74,2025-12-20 07:23:56.708186
4363,1,25,2025-12-20 07:23:56.708186
4364,344,53,2025-12-20 07:23:56.708186
4365,386,23,2025-12-20 07:23:56.708186
4366,365,50,2025-12-20 07:23:56.708186
4367,279,25,2025-12-20 07:23:56.708186
4368,290,20,2025-12-20 07:23:56.708186
4369,179,54,2025-12-20 07:23:56.708186
4370,340,68,2025-12-20 07:23:56.708186
4371,325,46,2025-12-20 07:23:56.708186
4372,211,62,2025-12-20 07:23:56.708186
4373,246,50,2025-12-20 07:23:56.708186
4374,36,70,2025-12-20 07:23:56.708186
4375,269,53,2025-12-20 07:23:56.708186
4376,240,26,2025-12-20 07:23:56.708186
4377,170,59,2025-12-20 07:23:56.708186
4378,373,31,2025-12-20 07:23:56.708186
4379,279,39,2025-12-20 07:23:56.708186
4380,99,51,2025-12-20 07:23:56.708186
4381,21,53,2025-12-20 07:23:56.708186
4382,344,73,2025-12-20 07:23:56.708186
4383,338,20,2025-12-20 07:23:56.708186
4384,201,21,2025-12-20 07:23:56.708186
4385,222,64,2025-12-20 07:23:56.708186
4386,58,71,2025-12-20 07:23:56.708186
4387,195,20,2025-12-20 07:23:56.708186
4388,45,35,2025-12-20 07:23:56.708186
4389,149,39,2025-12-20 07:23:56.708186
4390,281,48,2025-12-20 07:23:56.708186
4391,392,56,2025-12-20 07:23:56.708186
4392,205,22,2025-12-20 07:23:56.708186
4393,233,40,2025-12-20 07:23:56.708186
4394,133,30,2025-12-20 07:23:56.708186
4395,141,66,2025-12-20 07:23:56.708186
4396,87,68,2025-12-20 07:23:56.708186
4397,318,25,2025-12-20 07:23:56.708186
4398,97,37,2025-12-20 07:23:56.708186
4399,131,33,2025-12-20 07:23:56.708186
4400,28,29,2025-12-20 07:23:56.708186
4401,131,34,2025-12-20 07:23:56.708186
4402,203,21,2025-12-20 07:23:56.708186
4403,350,59,2025-12-20 07:23:56.708186
4404,294,32,2025-12-20 07:23:56.708186
4405,0,76,2025-12-20 07:23:56.708186
4406,166,39,2025-12-20 07:23:56.708186
4407,217,45,2025-12-20 07:23:56.708186
4408,209,71,2025-12-20 07:23:56.708186
4409,56,32,2025-12-20 07:23:56.708186
4410,226,50,2025-12-20 07:23:56.708186
4411,67,26,2025-12-20 07:23:56.708186
4412,89,55,2025-12-20 07:23:56.708186
4413,347,60,2025-12-20 07:23:56.708186
4414,79,37,2025-12-20 07:23:56.708186
4415,318,20,2025-12-20 07:23:56.708186
4416,266,20,2025-12-20 07:23:56.708186
4417,28,76,2025-12-20 07:23:56.708186
4418,333,27,2025-12-20 07:23:56.708186
4419,95,53,2025-12-20 07:23:56.708186
